Incident Number,Close Code
20017267,ADVI
20017304,ADVI
20017307,ADVI
20017334,ADVI
20017357,ADVI
20017375,ADVI
20017437,ADVI
20017469,ADVI
20017529,ADVI
20017612,ADVI
20017751,ADVI
20017755,ADVI
20018096,ADVI
20018190,ADVI
20018215,ADVI
20018307,ADVI
20018359,ADVI
20018373,ADVI
20018391,ADVI
20018453,ADVI
20019166,ADVI
20019171,ADVI
20019275,ADVI
20019306,ADVI
20019330,ADVI
20019335,ADVI
20019398,ADVI
20019407,ADVI
20019444,ADVI
20019498,ADVI
20019814,ADVI
20020143,ADVI
20020196,ADVI
20020232,ADVI
20020296,ADVI
20020298,ADVI
20020376,ADVI
20020389,ADVI
20020867,ADVI
20020908,ADVI
20020990,ADVI
20021091,ADVI
20021167,ADVI
20021344,ADVI
20021414,ADVI
20021452,ADVI
20021458,ADVI
20021519,ADVI
20021716,ADVI
20021729,ADVI
20021769,ADVI
20021825,ADVI
20021830,ADVI
20021846,ADVI
20021899,ADVI
20022051,ADVI
20022074,ADVI
20022114,ADVI
20022264,ADVI
20022549,ADVI
20022759,ADVI
20022770,ADVI
20022813,ADVI
20023027,ADVI
20023036,ADVI
20023056,ADVI
20023197,ADVI
20023295,ADVI
20023308,ADVI
20023463,ADVI
20023516,ADVI
20023529,ADVI
20023612,ADVI
20023729,ADVI
20023741,ADVI
20023753,ADVI
20023780,ADVI
20023914,ADVI
20024004,ADVI
20024010,ADVI
20024139,ADVI
20024191,ADVI
20024213,ADVI
20024230,ADVI
20024280,ADVI
20024448,ADVI
20024450,ADVI
20024946,ADVI
20025087,ADVI
20025412,ADVI
20025571,ADVI
20025591,ADVI
20025599,ADVI
20025602,ADVI
20025789,ADVI
20025820,ADVI
20025847,ADVI
20026052,ADVI
20026058,ADVI
20026175,ADVI
20026195,ADVI
20026217,ADVI
20026403,ADVI
20026589,ADVI
20026620,ADVI
20026802,ADVI
20026808,ADVI
20026939,ADVI
20027119,ADVI
20027374,ADVI
20027494,ADVI
20027547,ADVI
20027565,ADVI
20027605,ADVI
20027693,ADVI
20027757,ADVI
20027817,ADVI
20027867,ADVI
20027959,ADVI
20028089,ADVI
20028564,ADVI
20028592,ADVI
20028612,ADVI
20028614,ADVI
20028620,ADVI
20028623,ADVI
20028641,ADVI
20028748,ADVI
20028827,ADVI
20028862,ADVI
20029020,ADVI
20029100,ADVI
20029103,ADVI
20029158,ADVI
20029194,ADVI
20029321,ADVI
20029412,ADVI
20029482,ADVI
20029600,ADVI
20029602,ADVI
20029623,ADVI
20029640,ADVI
20029734,ADVI
20029745,ADVI
20029748,ADVI
20029762,ADVI
20029770,ADVI
20029798,ADVI
20029806,ADVI
20029814,ADVI
20030050,ADVI
20030169,ADVI
20030187,ADVI
20030209,ADVI
20030231,ADVI
20030302,ADVI
20030512,ADVI
20030633,ADVI
20030730,ADVI
20030946,ADVI
20030974,ADVI
20031004,ADVI
20031511,ADVI
20031534,ADVI
20031565,ADVI
20031609,ADVI
20031651,ADVI
20031699,ADVI
20031981,ADVI
20032029,ADVI
20032155,ADVI
20032353,ADVI
20032499,ADVI
20032544,ADVI
20032557,ADVI
20032568,ADVI
20032871,ADVI
20032937,ADVI
20032944,ADVI
20032969,ADVI
20033225,ADVI
20033321,ADVI
20033509,ADVI
20033540,ADVI
20033554,ADVI
20033573,ADVI
20033588,ADVI
20033648,ADVI
20033656,ADVI
20034094,ADVI
20034100,ADVI
20034249,ADVI
20034319,ADVI
20034424,ADVI
20034433,ADVI
20034487,ADVI
20034501,ADVI
20034571,ADVI
20034607,ADVI
20034653,ADVI
20034683,ADVI
20034687,ADVI
20034728,ADVI
20034776,ADVI
20034817,ADVI
20034952,ADVI
20035026,ADVI
20035229,ADVI
20035266,ADVI
20035359,ADVI
20035463,ADVI
20035489,ADVI
20035567,ADVI
20035601,ADVI
20035667,ADVI
20035764,ADVI
20035765,ADVI
20035849,ADVI
20036098,ADVI
20036231,ADVI
20036253,ADVI
20036296,ADVI
20036322,ADVI
20036347,ADVI
20036380,ADVI
20036610,ADVI
20036676,ADVI
20037095,ADVI
20037256,ADVI
20037300,ADVI
20037332,ADVI
20037447,ADVI
20037590,ADVI
20037591,ADVI
20037829,ADVI
20037905,ADVI
20037941,ADVI
20038152,ADVI
20038252,ADVI
20038293,ADVI
20038333,ADVI
20038478,ADVI
20038565,ADVI
20038579,ADVI
20038636,ADVI
20038923,ADVI
20039089,ADVI
20039133,ADVI
20039174,ADVI
